"country","year.x","cowcode","western","lbritcoli","lnewci","lethnici","lmoslemi","lproti","lreligioni","oil","lpolity2","llngdppc","lgrowth","lworld_polity","lage","polity2_norm","lpolity2_norm","dec90","dec2000","pr","federalism","lb_dum","cses_dum","ab_dum","lgvf","lgvp","lpvf","lpvp","war","ccode","pg","ELF_fearon_std","betweenstd","cultfrac_std","GIstd","gini_net_std","geo_iso_std","lngdpstd","popstd","polity2std","afrobarom","wvs","cses","cses_wvs","ELF_ethnic","polity2","between_afrorev","pg_05pct","elf_05pct","between_05pct","lngdp_05pct","polity_05pct","pop_05pct","gini_05pct","iso_05pct","fearon5pct","year.y","pg6_year","pg10_year","ELF_year","between_year","polity2std_year","lngdpstd_year","popstd_year","gininetstd_year","isostd_year","afrobarom_year","wvs_year","cses_year","polity2_year","multipleyears","v2peapssoc","v2x_polyarchy","reversed_v2peapssoc","new_reversed","bgi"
"Brazil",2011,140,0,0,0,47,0,6.09999990463257,11,0,8,9.57539558410645,6.4931583404541,3.88343548774719,25,0.899999976158142,0.899999976158142,0,0,1,1,1,0,0,0.03142049908638,0.0506657995283604,0.102034702897072,0.0302622001618147,0,76,-0.300081968307495,0.251639097929001,1.91809964179993,-1.48703575134277,-0.902963697910309,1.19357764720917,-0.993837416172028,0.162214234471321,0.715495824813843,0,0,0,0,1,0.549499988555908,8,2.01196241378784,-0.345731437206268,0.321760147809982,1.74061119556427,0.113895148038864,-0.102626144886017,0.623397469520569,1.35178196430206,-0.925983250141144,1,1996,-0.594865322113037,-0.572492122650146,0.147653087973595,1.83138620853424,-0.0454977266490459,0.0594523325562477,0.773705124855042,1.0823780298233,-0.379541903734207,0,1,0,8,0,-0.259,0.876,0.706,0.574701966248645,1
"Brazil",2012,140,0,0,0,47,0,6.09999990463257,11,0,8,9.60421466827393,2.92390561103821,4.07975482940674,26,0.899999976158142,0.899999976158142,0,0,1,1,1,0,0,0.0577737987041473,0.100820899009705,0.0928153023123741,0.11722069978714,0,76,-0.300081968307495,0.251639097929001,1.91809964179993,-1.48703575134277,-0.902963697910309,1.19357764720917,-0.993837416172028,0.162214234471321,0.715495824813843,0,0,0,0,1,0.549499988555908,8,2.01196241378784,-0.345731437206268,0.321760147809982,1.74061119556427,0.113895148038864,-0.102626144886017,0.623397469520569,1.35178196430206,-0.925983250141144,1,1996,-0.594865322113037,-0.572492122650146,0.147653087973595,1.83138620853424,-0.0454977266490459,0.0594523325562477,0.773705124855042,1.0823780298233,-0.379541903734207,0,1,0,8,0,-0.259,0.872,0.706,0.574701966248645,1
"Brazil",2013,140,0,0,0,47,0,6.09999990463257,11,0,8,9.61383628845215,0.966805100440979,4.06748485565186,27,0.899999976158142,0.899999976158142,0,0,1,1,1,0,0,0.048125647008419,0.0806968510150909,0.101169049739838,0.112498044967651,0,76,-0.300081968307495,0.251639097929001,1.91809964179993,-1.48703575134277,-0.902963697910309,1.19357764720917,-0.993837416172028,0.162214234471321,0.715495824813843,0,0,0,0,1,0.549499988555908,8,2.01196241378784,-0.345731437206268,0.321760147809982,1.74061119556427,0.113895148038864,-0.102626144886017,0.623397469520569,1.35178196430206,-0.925983250141144,1,1996,-0.594865322113037,-0.572492122650146,0.147653087973595,1.83138620853424,-0.0454977266490459,0.0594523325562477,0.773705124855042,1.0823780298233,-0.379541903734207,0,1,0,8,0,-0.259,0.877,0.706,0.574701966248645,1
"Brazil",2014,140,0,0,0,47,0,6.09999990463257,11,0,8,9.6344051361084,2.07819581031799,4.23926401138306,28,0.899999976158142,0.899999976158142,0,0,1,1,0,0,0,0.038477499037981,0.060572799295187,0.109522797167301,0.107775397598743,0,76,-0.300081968307495,0.251639097929001,1.91809964179993,-1.48703575134277,-0.902963697910309,1.19357764720917,-0.993837416172028,0.162214234471321,0.715495824813843,0,0,0,0,1,0.549499988555908,8,2.01196241378784,-0.345731437206268,0.321760147809982,1.74061119556427,0.113895148038864,-0.102626144886017,0.623397469520569,1.35178196430206,-0.925983250141144,1,1996,-0.594865322113037,-0.572492122650146,0.147653087973595,1.83138620853424,-0.0454977266490459,0.0594523325562477,0.773705124855042,1.0823780298233,-0.379541903734207,0,1,0,8,0,-0.259,0.876,0.706,0.574701966248645,1
"Brazil",2015,140,0,0,0,47,0,6.09999990463257,11,0,8,9.6265754699707,-0.779985368251801,4.17073154449463,29,0.899999976158142,0.899999976158142,0,0,1,1,1,0,0,0.0459496006369591,0.0787675008177757,0.0960948020219803,0.0754375979304314,0,76,-0.300081968307495,0.251639097929001,1.91809964179993,-1.48703575134277,-0.902963697910309,1.19357764720917,-0.993837416172028,0.162214234471321,0.715495824813843,0,0,0,0,1,0.549499988555908,8,2.01196241378784,-0.345731437206268,0.321760147809982,1.74061119556427,0.113895148038864,-0.102626144886017,0.623397469520569,1.35178196430206,-0.925983250141144,1,1996,-0.594865322113037,-0.572492122650146,0.147653087973595,1.83138620853424,-0.0454977266490459,0.0594523325562477,0.773705124855042,1.0823780298233,-0.379541903734207,0,1,0,8,0,-0.259,0.869,0.706,0.574701966248645,1
"Bulgaria",1998,355,0,0,0,13,7.5,0.699999988079071,73,0,8,9.06105518341064,-0.496067255735397,2.33750009536743,7,0.899999976158142,0.899999976158142,1,0,1,0,0,0,0,0.10395760089159,0.187827095389366,0.149582698941231,0.148879706859589,0,100,0.561910152435303,-0.822105884552002,0.444577902555466,-0.26362133026123,0.250056117773056,-0.966102600097656,0.355067372322083,0.098276786506176,-0.347594082355499,0.541442155838013,0,0,1,0,0.299485087394714,9,0.485366761684418,0.536510050296783,-0.720227003097534,0.350401192903519,0.0509944818913937,0.454487204551697,-0.360928565263748,-0.955761730670929,0.370599210262299,1,2001,0.295909374952316,0.554844319820404,-0.993573248386383,0.423220306634903,0.492892026901245,0.00860984157770872,-0.409238696098328,-1.04801440238953,0.417359262704849,0,0,1,9,0,1.683,0.711,-1.236,0.274036228518346,0.511326888956703
"Bulgaria",1999,355,0,0,0,13,7.5,0.699999988079071,73,0,8,9.10212898254395,4.1929726600647,2.49375009536743,8,0.899999976158142,0.899999976158142,1,0,1,0,0,0,0,0.112221501767635,0.200839623808861,0.150368943810463,0.149087503552437,0,100,0.561910152435303,-0.822105884552002,0.444577902555466,-0.26362133026123,0.250056117773056,-0.966102600097656,0.355067372322083,0.098276786506176,-0.347594082355499,0.541442155838013,0,0,1,0,0.299485087394714,9,0.485366761684418,0.536510050296783,-0.720227003097534,0.350401192903519,0.0509944818913937,0.454487204551697,-0.360928565263748,-0.955761730670929,0.370599210262299,1,2001,0.295909374952316,0.554844319820404,-0.993573248386383,0.423220306634903,0.492892026901245,0.00860984157770872,-0.409238696098328,-1.04801440238953,0.417359262704849,0,0,1,9,0,1.683,0.719,-1.236,0.274036228518346,0.511326888956703
"Bulgaria",2000,355,0,0,0,13,7.5,0.699999988079071,73,0,8,9.05000019073486,-5.07932424545288,2.71250009536743,9,0.899999976158142,0.899999976158142,0,1,1,0,0,1,0,0.1204853951931,0.213852137327194,0.151155203580856,0.149295300245285,0,100,0.561910152435303,-0.822105884552002,0.444577902555466,-0.26362133026123,0.250056117773056,-0.966102600097656,0.355067372322083,0.098276786506176,-0.347594082355499,0.541442155838013,0,0,1,0,0.299485087394714,9,0.485366761684418,0.536510050296783,-0.720227003097534,0.350401192903519,0.0509944818913937,0.454487204551697,-0.360928565263748,-0.955761730670929,0.370599210262299,1,2001,0.295909374952316,0.554844319820404,-0.993573248386383,0.423220306634903,0.492892026901245,0.00860984157770872,-0.409238696098328,-1.04801440238953,0.417359262704849,0,0,1,9,0,1.122,0.722,-0.675,0.360891778913144,0.511326888956703
"Bulgaria",2001,355,0,0,0,13,7.5,0.699999988079071,73,0,8,9.10383415222168,5.53087997436523,2.95624995231628,10,0.949999988079071,0.899999976158142,0,1,1,0,0,1,0,0.128749296069145,0.226864665746689,0.151941448450089,0.149503096938133,0,100,0.561910152435303,-0.822105884552002,0.444577902555466,-0.26362133026123,0.250056117773056,-0.966102600097656,0.355067372322083,0.098276786506176,-0.347594082355499,0.541442155838013,0,0,1,0,0.299485087394714,9,0.485366761684418,0.536510050296783,-0.720227003097534,0.350401192903519,0.0509944818913937,0.454487204551697,-0.360928565263748,-0.955761730670929,0.370599210262299,1,2001,0.295909374952316,0.554844319820404,-0.993573248386383,0.423220306634903,0.492892026901245,0.00860984157770872,-0.409238696098328,-1.04801440238953,0.417359262704849,0,0,1,9,0,1.122,0.695,-0.675,0.360891778913144,0.511326888956703
"Bulgaria",2002,355,0,0,0,13,7.5,0.699999988079071,73,0,9,9.16395282745361,6.19629955291748,3.16352200508118,11,0.949999988079071,0.949999988079071,0,1,1,0,0,1,0,0.13701319694519,0.239877194166183,0.152727693319321,0.149710893630981,0,100,0.561910152435303,-0.822105884552002,0.444577902555466,-0.26362133026123,0.250056117773056,-0.966102600097656,0.355067372322083,0.098276786506176,-0.347594082355499,0.541442155838013,0,0,1,0,0.299485087394714,9,0.485366761684418,0.536510050296783,-0.720227003097534,0.350401192903519,0.0509944818913937,0.454487204551697,-0.360928565263748,-0.955761730670929,0.370599210262299,1,2001,0.295909374952316,0.554844319820404,-0.993573248386383,0.423220306634903,0.492892026901245,0.00860984157770872,-0.409238696098328,-1.04801440238953,0.417359262704849,0,0,1,9,0,1.122,0.722,-0.675,0.360891778913144,0.511326888956703
